window_start,raw,diffed,high_raw_H96,high_diffed_H96,high_raw_H192,high_diffed_H192,high_raw_H336,high_diffed_H336,high_raw_H720,high_diffed_H720
1475,0.22169487667512808,0.10733088924347048,False,True,False,True,False,True,False,True
1476,0.22163803320259629,0.10768476942804407,False,True,False,True,False,True,False,True
1477,0.2217177480148453,0.10797420692619834,False,True,False,True,False,True,False,True
1478,0.22131466602474598,0.10722140382997203,False,True,False,True,False,True,False,True
1479,0.22143690146201128,0.1067172297377087,False,True,False,True,False,True,False,True
1480,0.22197520568894327,0.10661428309357984,False,True,False,True,False,True,False,True
1481,0.2221184731408102,0.10727132438721053,False,True,False,True,False,True,False,True
1482,0.22230548405153408,0.10715741363287423,False,True,False,True,False,True,False,True
1483,0.22243554352339157,0.1072715159731804,False,True,False,True,False,True,False,True
1484,0.22236740931061583,0.10734858582458234,False,True,False,True,False,True,False,True
1485,0.22231281090263105,0.1065007852234996,False,True,False,True,False,True,False,True
1486,0.2226617252655451,0.10747845585263545,False,True,False,True,False,True,False,True
1487,0.22268810532655847,0.10835264471097782,False,True,False,True,False,True,False,True
1488,0.22288878219584107,0.10886698159375972,False,True,False,True,False,True,False,True
1489,0.22286697193832256,0.10874455974790853,False,True,False,True,False,True,False,True
1490,0.22276275267047968,0.10874725654502827,False,True,False,True,False,True,False,True
1491,0.22329502712296212,0.10938273152497721,False,True,False,True,False,True,False,True
1492,0.22416708140855873,0.10961212865287735,False,True,False,True,False,True,False,True
1493,0.22476572277447276,0.11033409721355242,False,True,False,True,False,True,False,True
1494,0.22516435973910673,0.11049628842780133,False,True,False,True,False,True,False,True
1495,0.22602286317890016,0.1114012177472272,False,True,False,True,False,True,False,True
1496,0.2265192078565349,0.11348557550822888,False,True,False,True,False,True,False,True
1497,0.2259457409835774,0.1168662032445561,False,True,False,True,False,True,False,True
1498,0.2256628242163823,0.11672608272451578,False,True,False,True,False,True,False,True
1499,0.2248508897801123,0.11668092650159875,False,True,False,True,False,True,False,True
1500,0.2243627219210158,0.11641194942008819,False,True,False,True,False,True,False,True
1501,0.2238258391463048,0.11717421348629206,False,True,False,True,False,True,False,True
1502,0.2227897029517755,0.11648263078591888,False,True,False,True,False,True,False,True
1503,0.22237727756000178,0.11588396870804983,False,True,False,True,False,True,False,True
1504,0.22241423658546022,0.11478528151166614,False,True,False,True,False,True,False,True
1505,0.22239573239286145,0.11452224444819446,False,True,False,True,False,True,False,True
1506,0.22246190413781675,0.11445639047971715,False,True,False,True,False,True,False,True
1507,0.22234998555945112,0.11434903411104573,False,True,False,True,False,True,False,True
1508,0.22220000887191124,0.11434073675191835,False,True,False,True,False,True,False,True
1509,0.2219940096607101,0.1143988360348085,False,True,False,True,False,True,False,True
1510,0.22179918348552924,0.11460334410363411,False,True,False,True,False,True,False,True
1511,0.22154530598205743,0.11480134202162666,False,True,False,True,False,True,False,True
1512,0.22152831767268472,0.11441097005813357,False,True,False,True,False,True,False,True
1513,0.22161112917890774,0.11455025085723052,False,True,False,True,False,True,False,True
1514,0.2216282673884024,0.11458764596168618,False,True,False,True,False,True,False,True
1515,0.2216766207946969,0.11408652980233717,False,True,False,True,False,True,False,True
1516,0.22190215474522018,0.11379855559400857,False,True,False,True,False,True,False,True
1517,0.2222260949178865,0.11394635002807901,False,True,False,True,False,True,False,True
1518,0.22248689330040483,0.11396260805218131,False,True,False,True,False,True,False,True
1519,0.22260701368405486,0.11327941684945869,False,True,False,True,False,True,False,True
1520,0.22290383052097154,0.11068741765702939,False,True,False,True,False,True,False,True
1521,0.22250730111949207,0.11090735607183928,False,True,False,True,False,True,False,True
1522,0.22165202758389238,0.11019312020366025,False,True,False,True,False,True,False,True
1523,0.22029021061659876,0.10951467956074253,False,True,False,True,False,True,False,True
1524,0.21920398635949787,0.1093664445049348,False,True,False,True,False,True,False,True
1525,0.21860463852443082,0.10955235762637787,False,True,False,True,False,True,False,True
1526,0.21776087959113916,0.10948808808702984,False,True,False,True,False,True,False,True
1527,0.21751127350562535,0.10891498279345894,False,True,False,True,False,True,False,True
1528,0.217720846433683,0.10824691729067716,False,True,False,True,False,True,False,True
1529,0.21788518698771603,0.10841036396548305,False,True,False,True,False,True,False,True
1530,0.21813000567189275,0.10785580959281992,False,True,False,True,False,True,False,True
1531,0.21838379197530017,0.10805041700288569,False,True,False,True,False,True,False,True
1532,0.21843037334304713,0.10847552354531033,False,True,False,True,False,True,False,True
1533,0.21853365616961595,0.10815817566006829,False,True,False,True,False,True,False,True
1534,0.21833797402063482,0.10811217498906628,False,True,False,True,False,True,False,True
1535,0.2180134950627704,0.10941144843059385,False,True,False,True,False,True,False,True
1536,0.2182702737137357,0.10839928265488066,False,True,False,True,False,True,False,True
1537,0.2179865276944828,0.10799029640192598,False,True,False,True,False,True,False,True
1538,0.2180101478155656,0.10841677493018234,False,True,False,True,False,True,False,True
1539,0.21819090945302871,0.1082790177054945,False,True,False,True,False,True,False,True
1540,0.21859046534133708,0.10758303748892126,False,True,False,True,False,True,False,True
1541,0.21863975406431443,0.10680083273681336,False,True,False,True,False,True,False,True
1542,0.21838910424784558,0.10658944354212263,False,True,False,True,False,True,False,True
1543,0.21841559812925168,0.10634777525737531,False,True,False,True,False,True,False,True
1544,0.218467877048121,0.10552002582578808,False,True,False,True,False,True,False,True
1545,0.21852604404092116,0.10415537821676077,False,True,False,True,False,True,False,True
1546,0.2180685063360381,0.1045622971553607,False,True,False,True,False,True,False,True
1547,0.21747566368407487,0.10596642668341333,False,True,False,True,False,True,False,True
1548,0.21799494147252363,0.10561506917811718,False,True,False,True,False,True,False,True
1549,0.21915184334189894,0.10649726455128031,False,True,False,True,False,True,False,True
1550,0.219495810438115,0.10676001118618553,False,True,False,True,False,True,False,True
1551,0.21936272470181098,0.10671319815799185,False,True,False,True,False,True,False,True
1552,0.21956292304866995,0.10662650143632109,False,True,False,True,False,True,False,True
1553,0.21973545101545103,0.10644529901330044,False,True,False,True,False,True,False,True
1554,0.21973759720751648,0.10658324922585019,False,True,False,True,False,True,False,True
1555,0.21965625837562952,0.10674418311085769,False,True,False,True,False,True,False,True
1556,0.21959674756882386,0.10667866133289589,False,True,False,True,False,True,False,True
1557,0.21959628879511137,0.10670185607135114,False,True,False,True,False,True,False,True
1558,0.21953251580438932,0.10663821205776229,False,True,False,True,False,True,False,True
1559,0.21939543441253057,0.10712597071875277,False,True,False,True,False,True,False,True
1560,0.21953047708016626,0.10689558703193992,False,True,False,True,False,True,False,True
1561,0.21984934842677514,0.10637568066933822,False,True,False,True,False,True,False,True
1562,0.21993119654880394,0.10658421531509552,False,True,False,True,False,True,False,True
1563,0.22007403883271884,0.10632218917668489,False,True,False,True,False,True,False,True
1564,0.2202649925189976,0.10642290430748372,False,True,False,True,False,True,False,True
1565,0.22028285450587737,0.10740817692238025,False,True,False,True,False,True,False,True
1566,0.2196378710633343,0.10743323233285974,False,True,False,True,False,True,False,True
1567,0.21966135117976987,0.10618200401892798,False,True,False,True,False,True,False,True
1568,0.21979441337343988,0.10665438830820034,False,True,False,True,False,True,False,True
1569,0.21979930805641415,0.10708902512291837,False,True,False,True,False,True,False,True
1570,0.21985064597818393,0.10716019439077705,False,True,False,True,False,True,False,True
1571,0.2199804606746616,0.10691765090770958,False,True,False,True,False,True,False,True
1572,0.22024747770232006,0.10613653869657678,False,True,False,True,False,True,False,True
1573,0.22091290861092847,0.1062483225632607,False,True,False,True,False,True,False,True
1574,0.2211695732063088,0.10637806986142116,False,True,False,True,False,True,False,True
1575,0.22124648830512794,0.10659451136230814,False,True,False,True,False,True,False,True
1576,0.22115564167548124,0.10475407235095632,False,True,False,True,False,True,False,True
1577,0.22146265188072767,0.10421522869069057,False,True,False,True,False,True,False,True
1578,0.22166260266598273,0.104236231459812,False,True,False,True,False,True,False,True
1579,0.22175942054403142,0.10420969108981108,False,True,False,True,False,True,False,True
1580,0.22199530487329872,0.10409840939376792,False,True,False,True,False,True,False,True
1581,0.22238409558080588,0.10405913019339234,False,True,False,True,False,True,False,True
1582,0.2227486372914127,0.10425610988671512,False,True,False,True,False,True,False,True
1583,0.22298425395045782,0.10436368658420186,False,True,False,True,False,True,False,True
1584,0.22321484591278992,0.10444600855005257,False,True,False,True,False,True,False,True
1585,0.2236194617555062,0.10405900670530469,False,True,False,True,False,True,False,True
1586,0.2239333831617722,0.10428540318517898,False,True,False,True,False,True,False,True
1587,0.2244254310533941,0.1043865223528773,False,True,False,True,False,True,False,True
1588,0.22482075543854294,0.10419858186919427,False,True,False,True,False,True,False,True
1589,0.22485940217604433,0.10359190378563689,False,True,False,True,False,True,False,True
1590,0.2247340537029708,0.10342186724250874,False,True,False,True,False,True,False,True
1591,0.2251508535974572,0.1049155161595117,False,True,False,True,False,True,False,True
1592,0.22528984446343614,0.10320992791544863,False,True,False,True,False,True,False,True
1593,0.2250403371667124,0.10332488642582925,False,True,False,True,False,True,False,True
1594,0.2249535380250484,0.10358823095654172,False,True,False,True,False,True,False,True
1595,0.22470215154488557,0.10416761941325157,False,True,False,True,False,True,False,True
1596,0.22487404665599456,0.10413875188163929,False,True,False,True,False,True,False,True
1597,0.2251508122410842,0.10443522124653629,False,True,False,True,False,True,False,True
1598,0.2250106661825757,0.10402059089007756,False,True,False,True,False,True,False,True
1599,0.22472106121849583,0.1037821226743253,False,True,False,True,False,True,False,True
1600,0.22492459374564314,0.1032343799221365,False,True,False,True,False,True,False,True
1601,0.22526869785788245,0.10295493313412744,False,True,False,True,False,True,False,True
1602,0.2259806492250616,0.10263117549315061,False,True,False,True,False,True,False,True
1603,0.2267109978993901,0.10288013422430753,False,True,False,True,False,True,False,True
1604,0.22737364661661363,0.10282941951653758,False,True,False,True,False,True,False,True
1605,0.2282192018898972,0.1029600909031853,False,True,False,True,False,True,False,True
1606,0.22904849862910504,0.10346096076606132,False,True,False,True,False,True,False,True
1607,0.2298270278329457,0.10381337951969466,False,True,False,True,False,True,False,True
1608,0.23083971834304884,0.1040195224311132,False,True,False,True,False,True,False,True
1609,0.23194997237558898,0.10378445526570482,False,True,False,True,False,True,False,True
1610,0.23271579102101275,0.10317371875154527,False,True,False,True,False,True,False,True
1611,0.23313396553842422,0.10249390900727219,False,True,False,True,False,True,False,True
1612,0.23348709619200214,0.10243919178016883,False,True,False,True,False,True,False,True
1613,0.23367429735539466,0.10255618735370325,False,True,False,True,False,True,False,True
1614,0.2336641910378972,0.10274876987676043,False,True,False,True,False,True,False,True
1615,0.23368076800387316,0.10354503793550765,False,True,False,True,False,True,False,True
1616,0.23403273290174115,0.10205160226729658,False,True,False,True,False,True,False,True
1617,0.23420111121429596,0.10216354239697918,False,True,False,True,False,True,False,True
1618,0.23391678313147984,0.10234580618254292,False,True,False,True,False,True,False,True
1619,0.2339517182318043,0.10180495677195205,False,True,False,True,False,True,False,True
1620,0.23424620486663036,0.10087832155405574,False,True,False,True,False,True,False,True
1621,0.2342872937918696,0.10153885637978818,False,True,False,True,False,True,False,True
1622,0.2341330216643147,0.10143675668414438,False,True,False,True,False,True,False,True
1623,0.23391184170823034,0.10128787789478952,False,True,False,True,False,True,False,True
1624,0.23353749045472677,0.10139363913088696,False,True,False,True,False,True,False,True
1625,0.23293889665027487,0.10117646385886356,False,True,False,True,False,True,False,True
1626,0.2322595836562225,0.1011354060275399,False,True,False,True,False,True,False,True
1627,0.2315379540285469,0.1012040278309099,False,True,False,True,False,True,False,True
1628,0.23090349166127358,0.101390807624996,False,True,False,True,False,True,False,True
1629,0.2303873039630173,0.1012492165521417,False,True,False,True,False,True,False,True
1630,0.23000472744740336,0.10190515193163405,False,True,False,True,False,True,False,True
1631,0.23006082761843874,0.1028078873816205,False,True,False,True,False,True,False,True
1632,0.23044713047210116,0.10324354488923734,False,True,False,True,False,True,False,True
1633,0.23045984682060908,0.1031434318006548,False,True,False,True,False,True,False,True
1634,0.2305010355901195,0.10348254555543471,False,True,False,True,False,True,False,True
1635,0.23047163031283768,0.10333446928568202,False,True,False,True,False,True,False,True
1636,0.2305632650217907,0.10329419701446495,False,True,False,True,False,True,False,True
1637,0.23057440353489478,0.10344103566139977,False,True,False,True,False,True,False,True
1638,0.23058144831061428,0.10373380948468067,False,True,False,True,False,True,False,True
1639,0.23069540571698766,0.10369653108255686,False,True,False,True,False,True,False,True
1640,0.23068787112868683,0.10345735583314888,False,True,False,True,False,True,False,True
1641,0.23073898541354984,0.10370621606986634,False,True,False,True,False,True,False,True
1642,0.2309306980199119,0.10402327458656452,False,True,False,True,False,True,False,True
1643,0.23110155124423132,0.104143069086639,False,True,False,True,False,True,False,True
1644,0.23126544974102867,0.10423661654342145,False,True,False,True,False,True,False,True
1645,0.2315252256097243,0.10407677262279014,False,True,False,True,False,True,False,True
1646,0.2317035960342754,0.10398619498002197,False,True,False,True,False,True,False,True
1647,0.23175520316046472,0.10415995226881532,False,True,False,True,False,True,False,True
1648,0.23160762623307504,0.10388806447386005,False,True,False,True,False,True,False,True
1649,0.23115913295202037,0.10376701801553467,False,True,False,True,False,True,False,True
1650,0.23068014626695857,0.1037035708865166,False,True,False,True,False,True,False,True
1651,0.23022873773273356,0.10366566698257443,False,True,False,True,False,True,False,True
1652,0.2297607709195768,0.10358418679818572,False,True,False,True,False,True,False,True
1653,0.22932646774370521,0.10352673578529274,False,True,False,True,False,True,False,True
1654,0.22912541407179135,0.10348303154635818,False,True,False,True,False,True,False,True
1655,0.22906705307983194,0.10327570811976795,False,True,False,True,False,True,False,True
1656,0.2288484843951927,0.10353004319065648,False,True,False,True,False,True,False,True
1657,0.22881380549756614,0.10357613930507943,False,True,False,True,False,True,False,True
1658,0.22910570719754078,0.10410035488950517,False,True,False,True,False,True,False,True
1659,0.2290924773836604,0.10413157504787146,False,True,False,True,False,True,False,True
1660,0.22935912584765022,0.10354827543540047,False,True,False,True,False,True,False,True
1661,0.22934864090822268,0.10341817996025705,False,True,False,True,False,True,False,True
1662,0.22926523561793274,0.10318227840716153,False,True,False,True,False,True,False,True
1663,0.22915060085501007,0.10362141209520628,False,True,False,True,False,True,False,True
1664,0.22942755546418742,0.10327908549164458,False,True,False,True,False,True,False,True
1665,0.22871825242793786,0.10422420009713566,False,True,False,True,False,True,False,True
1666,0.2286915294418734,0.10453896703054401,False,True,False,True,False,True,False,True
1667,0.22930202084157056,0.10477775610721889,False,True,False,True,False,True,False,True
1668,0.22992646731416094,0.10496990351160869,False,True,False,True,False,True,False,True
1669,0.2308713731893269,0.10513065646913661,False,True,False,True,False,True,False,True
1670,0.2313717005422842,0.10488309794288268,False,True,False,True,False,True,False,True
1671,0.23222994702452282,0.10440332801095475,False,True,False,True,False,True,False,True
1672,0.2329043297474281,0.10384911609539575,False,True,False,True,False,True,False,True
1673,0.2330493326070494,0.10366200475035167,False,True,False,True,False,True,False,True
1674,0.23283182115325302,0.10368202466006109,False,True,False,True,False,True,False,True
1675,0.23245305039557715,0.10370671643312711,False,True,False,True,False,True,False,True
1676,0.23214533005919433,0.10370420139978147,False,True,False,True,False,True,False,True
1677,0.2318964152654284,0.1037600833027926,False,True,False,True,False,True,False,True
1678,0.23171279127688085,0.10369265898168385,False,True,False,True,False,True,False,True
1679,0.23167977041038834,0.10378908915029296,False,True,False,True,False,True,False,True
1680,0.2318191808229002,0.1043747700551883,False,True,False,True,False,True,False,True
1681,0.23176331472666517,0.10477083290902198,False,True,False,True,False,True,False,True
1682,0.23238999349206274,0.10611112232994788,False,True,False,True,False,True,False,True
1683,0.2332946545606127,0.10644289674798706,False,True,False,True,False,True,False,True
1684,0.2338312539147493,0.10654415851913154,False,True,False,True,False,True,False,True
1685,0.2343984270510329,0.10579086577537222,False,True,False,True,False,True,False,True
1686,0.234748578808731,0.10669612651925106,False,True,False,True,False,True,False,True
1687,0.23512503680975833,0.1062369562718403,False,True,False,True,False,True,False,True
1688,0.23615367936554635,0.10821200211001036,False,True,False,True,False,True,False,True
1689,0.236245923942351,0.10834953145439136,False,True,False,True,False,True,False,True
1690,0.23623570002230906,0.1082665106303766,False,True,False,True,False,True,False,True
1691,0.23616116719836502,0.10861030433872998,False,True,False,True,False,True,False,True
1692,0.2367311696470033,0.10829317799291499,False,True,False,True,False,True,False,True
1693,0.23753542301970262,0.10834332215545515,False,True,False,True,False,True,False,True
1694,0.23812564704969477,0.10815517855200449,False,True,False,True,False,True,False,True
1695,0.23882808333961686,0.10826166346745145,False,True,False,True,False,True,False,True
1696,0.23940326554490937,0.1083326042379111,False,True,False,True,False,True,False,True
1697,0.2397678104153791,0.10795623865653889,False,True,False,True,False,True,False,True
1698,0.23987404160885095,0.10779569309147595,False,True,False,True,False,True,False,True
1699,0.23977373420761064,0.10779374066779582,False,True,False,True,False,True,False,True
1700,0.23975153428981907,0.10776270723098327,False,True,False,True,False,True,False,True
1701,0.23959794806357373,0.10775373766630707,False,True,False,True,False,True,False,True
1702,0.23966026173830415,0.10776000180192609,False,True,False,True,False,True,False,True
1703,0.2397186763396304,0.10777264455919415,False,True,False,True,False,True,False,True
1704,0.23939761805714732,0.10793344945702403,False,True,False,True,False,True,False,True
1705,0.23890730408668337,0.10791789763904104,False,True,False,True,False,True,False,True
1706,0.23866557552875536,0.1076852800293297,False,True,False,True,False,True,False,True
1707,0.23823287222143913,0.10774324960443701,False,True,False,True,False,True,False,True
1708,0.23821282621172074,0.10792581320041128,False,True,False,True,False,True,False,True
1709,0.2379024933854108,0.10798808955585948,False,True,False,True,False,True,False,True
1710,0.23753679551749327,0.10779704080943092,False,True,False,True,False,True,False,True
1711,0.23717675950111014,0.10739521802914914,False,True,False,True,False,True,False,True
1712,0.23692131295849925,0.10678097281398256,False,True,False,True,False,True,False,True
1713,0.2368840832779092,0.10645257520743162,False,True,False,True,False,True,False,True
1714,0.23696181125540378,0.10692795920812252,False,True,False,True,False,True,False,True
1715,0.23719877467577583,0.1084568936289839,False,True,False,True,False,True,False,True
1716,0.23779576346834894,0.10839509010194234,False,True,False,True,False,True,False,True
1717,0.23838594039532973,0.10871032395941904,False,True,False,True,False,True,False,True
1718,0.23924880970250728,0.10795407639192864,False,True,False,True,False,True,False,True
1719,0.23962717401658762,0.10797419209297077,False,True,False,True,False,True,False,True
1720,0.23917646104639484,0.10721042679324815,False,True,False,True,False,True,False,True
1721,0.2384567536750905,0.10696013233662222,False,True,False,True,False,True,False,True
1722,0.23741664056200928,0.10698376557920389,False,True,False,True,False,True,False,True
1723,0.2365300583977494,0.10669130904460278,False,True,False,True,False,True,False,True
1724,0.23574873108274214,0.10651028963107721,False,True,False,True,False,True,False,True
1725,0.23477567459639778,0.10637378171031099,False,True,False,True,False,True,False,True
1726,0.23425290212387362,0.10640260384139066,False,True,False,True,False,True,False,True
1727,0.23428525949181778,0.10623327975462248,False,True,False,True,False,True,False,True
1728,0.23464216008931332,0.10644816570251567,False,True,False,True,False,True,False,True
1729,0.23474773406469784,0.10629984365361522,False,True,False,True,False,True,False,True
1730,0.235234512890873,0.10611582673147091,False,True,False,True,False,True,False,True
1731,0.23615168223611557,0.10599734040718295,False,True,False,True,False,True,False,True
1732,0.2369798374450216,0.10594778330215962,False,True,False,True,False,True,False,True
1733,0.23784138877274466,0.10572345133804635,False,True,False,True,False,True,False,True
1734,0.23837434737349908,0.10564580473403168,False,True,False,True,False,True,False,True
1735,0.23865665529705987,0.10589085185800978,False,True,False,True,False,True,False,True
1736,0.23878576911054217,0.10605891633484028,False,True,False,True,False,True,False,True
1737,0.23906639177426164,0.10602259644130418,False,True,False,True,False,True,False,True
1738,0.23961667813483065,0.10599328236226603,False,True,False,True,False,True,False,True
1739,0.240161102436795,0.10633000940885125,False,True,False,True,False,True,False,True
1740,0.24058389297843033,0.10626837404740208,False,True,False,True,False,True,False,True
1741,0.2411051024575259,0.10620065211921041,False,True,False,True,False,True,False,True
1742,0.24173287717016856,0.10622384642431862,False,True,False,True,False,True,False,True
1743,0.24229787419163643,0.10630709650678191,False,True,False,True,False,True,False,True
1744,0.2425711395492097,0.10647613213453685,False,True,False,True,False,True,False,True
1745,0.24232341980868416,0.10665718722728723,False,True,False,True,False,True,False,True
1746,0.24168543741095333,0.10675764484690757,False,True,False,True,False,True,False,True
1747,0.2410502198447278,0.1066834148029698,False,True,False,True,False,True,False,True
1748,0.24052500930587392,0.10665814306020699,False,True,False,True,False,True,False,True
1749,0.24008919991746486,0.10651741126679867,False,True,False,True,False,True,False,True
1750,0.24004768847070265,0.10663233444349335,False,True,False,True,False,True,False,True
1751,0.24011281961881106,0.10666181990735217,False,True,False,True,False,True,False,True
1752,0.2403182804975058,0.10661602108492187,False,True,False,True,False,True,False,True
1753,0.2406338404317126,0.1065511739726685,False,True,False,True,False,True,False,True
1754,0.24116221930848436,0.10659821780039094,False,True,False,True,False,True,False,True
1755,0.2416739024150562,0.10656153506776231,False,True,False,True,False,True,False,True
1756,0.24237927232458598,0.10637110607323119,False,True,False,True,False,True,False,True
1757,0.2431201962627377,0.10583182463462111,False,True,False,True,False,True,False,True
1758,0.24333094937307612,0.10589022234062762,False,True,False,True,False,True,False,True
1759,0.24330426652140463,0.10614949996830654,False,True,False,True,False,True,False,True
1760,0.24339131785821005,0.10628544060576625,False,True,False,True,False,True,False,True
1761,0.24366651922739274,0.10623959805779094,False,True,False,True,False,True,False,True
1762,0.24406442970073683,0.10657555889876769,False,True,False,True,False,True,False,True
1763,0.24477526533085947,0.1069443162524685,False,True,False,True,False,True,False,True
1764,0.24567096603559152,0.10697007297054524,False,True,False,True,False,True,False,True
1765,0.24677897230469334,0.10700313116754158,False,True,False,True,False,True,False,True
1766,0.24783916568263537,0.1065318275052141,False,True,False,True,False,True,False,True
1767,0.2486085588118688,0.10627004178950224,False,True,False,True,False,True,False,True
1768,0.2491329576112269,0.1061909416621038,False,True,False,True,False,True,False,True
1769,0.2494103903596837,0.10618743038484148,False,True,False,True,False,True,False,True
1770,0.2494514707872923,0.10624624024800305,False,True,False,True,False,True,False,True
1771,0.24934123247859907,0.10628214555479339,False,True,False,True,False,True,False,True
1772,0.24953798823872111,0.10653261628990196,False,True,False,True,False,True,False,True
1773,0.24960531134728123,0.10623447127331011,False,True,False,True,False,True,False,True
1774,0.24965894791404067,0.10683849572083579,False,True,False,True,False,True,False,True
1775,0.2497071297769066,0.10700681165223405,False,True,False,True,False,True,False,True
1776,0.25030270181719644,0.10754503217858431,False,True,False,True,False,True,False,True
1777,0.25103461954367706,0.10748141464882698,False,True,False,True,False,True,False,True
1778,0.2516376274375132,0.10771368621597623,False,True,False,True,False,True,False,True
1779,0.25266106041795855,0.10773457340465126,False,True,False,True,False,True,False,True
1780,0.25383445582967906,0.1075722018478943,False,True,False,True,False,True,False,True
1781,0.2548625702817657,0.10758156923396783,False,True,False,True,False,True,False,True
1782,0.2555574695228972,0.10765853214196756,False,True,False,True,False,True,False,True
1783,0.25613465558831294,0.10796235467158947,False,True,False,True,False,True,False,True
1784,0.2568413850077865,0.10809836992901556,False,True,False,True,False,True,False,True
1785,0.2578556040319759,0.10765326628229707,False,True,False,True,False,True,False,True
1786,0.25882085187544684,0.10870009636867853,False,True,False,True,False,True,False,True
1787,0.25956274067823826,0.10802526613921583,False,True,False,True,False,True,False,True
1788,0.2603150215366759,0.1077141626247741,False,True,False,True,False,True,False,True
1789,0.26110752260775416,0.10877291787684622,False,True,False,True,False,True,False,True
1790,0.26195267357658253,0.10864713596941337,False,True,False,True,False,True,False,True
1791,0.26269412440248696,0.10851368302924566,False,True,False,True,False,True,False,True
1792,0.26317306479840935,0.10856008834616615,False,True,False,True,False,True,False,True
1793,0.2634040437347556,0.10885606938169745,False,True,False,True,False,True,False,True
1794,0.2631313785808109,0.10885476218358679,False,True,False,True,False,True,False,True
1795,0.2628532158039856,0.10884523654208463,False,True,False,True,False,True,False,True
1796,0.2625736428505107,0.10894405390790965,False,True,False,True,False,True,False,True
1797,0.2625771124292814,0.10895381109715521,False,True,False,True,False,True,False,True
1798,0.26274013681829933,0.10891938462300255,False,True,False,True,False,True,False,True
1799,0.2630763138268918,0.10895736876115444,False,True,False,True,False,True,False,True
1800,0.2634958608212229,0.10912475581886201,False,True,False,True,False,True,False,True
1801,0.2642048475713147,0.10906768731408209,False,True,False,True,False,True,False,True
1802,0.26515992052654613,0.10882492522923799,False,True,False,True,False,True,False,True
1803,0.26610546011562247,0.10873791922290092,False,True,False,True,False,True,False,True
1804,0.2668540105668582,0.10874262707121694,False,True,False,True,False,True,False,True
1805,0.2675293536189526,0.10908870953066321,False,True,False,True,False,True,False,True
1806,0.2681852311412644,0.10952481014091224,False,True,False,True,False,True,False,True
1807,0.268690722053979,0.1095438918330031,False,True,False,True,False,True,False,True
1808,0.2690919782328559,0.11028765177062388,False,True,False,True,False,True,False,True
1809,0.26975319204651443,0.11010281892234992,False,True,False,True,False,True,False,True
1810,0.2705988698052965,0.11006687922685784,False,True,False,True,False,True,False,True
1811,0.27144352813950134,0.10991894712555357,False,True,False,True,False,True,False,True
1812,0.27242394379663937,0.10971616849387432,False,True,False,True,False,True,False,True
1813,0.27351273315503377,0.10989582102575257,False,True,False,True,False,True,False,True
1814,0.2745598281014774,0.10988377371255846,False,True,False,True,False,True,False,True
1815,0.27539745259563364,0.10981532689668431,False,True,False,True,False,True,False,True
1816,0.27573569109364404,0.10989987762634054,False,True,False,True,False,True,False,True
1817,0.2757825384937169,0.11006250294538547,False,True,False,True,False,True,False,True
1818,0.27565177430918597,0.11013146261901319,False,True,False,True,False,True,False,True
1819,0.27550054192857154,0.11035262848256137,False,True,False,True,False,True,False,True
1820,0.27545614564732207,0.11050570116908591,False,True,False,True,False,True,False,True
1821,0.27537401177109594,0.11070587025777796,False,True,False,True,False,True,False,True
1822,0.27534280536274736,0.11087415480450492,False,True,False,True,False,True,False,True
1823,0.2755723802094499,0.11088211866724015,False,True,False,True,False,True,False,True
1824,0.2759950709822494,0.11084569542726873,False,True,False,True,False,True,False,True
1825,0.2764636735864598,0.11053856471175907,False,True,False,True,False,True,False,True
1826,0.2769298726277195,0.11041976598151149,False,True,False,True,False,True,False,True
1827,0.2776891484649047,0.11028878962924626,False,True,False,True,False,True,False,True
1828,0.2786771373146196,0.11050926477428621,False,True,False,True,False,True,True,True
1829,0.27958777111514843,0.11079213142003971,False,True,False,True,False,True,True,True
1830,0.28013135202195344,0.1106383636134825,False,True,False,True,False,True,True,True
1831,0.2802937372473497,0.11103289323008557,False,True,False,True,False,True,True,True
1832,0.28052214774910905,0.1097348254866275,False,True,False,True,False,True,True,True
1833,0.2806937163509216,0.11063048507610504,False,True,False,True,False,True,True,True
1834,0.28132940355544406,0.11048922651141944,False,True,False,True,True,True,True,True
1835,0.28241236121521784,0.10969888509942319,False,True,False,True,True,True,True,True
1836,0.28395908325115415,0.10954943212807035,True,True,True,True,True,True,True,True
1837,0.28558605065685083,0.1096925310133269,True,True,True,True,True,True,True,True
1838,0.28700869304493704,0.10946942765381917,True,True,True,True,True,True,True,True
1839,0.2886009373058978,0.10890929393676134,True,True,True,True,True,True,True,True
1840,0.29012222551314376,0.10831575241187903,True,True,True,True,True,True,True,True
1841,0.29009015860350024,0.10813999219469733,True,True,True,True,True,True,True,True
1842,0.2895429023826017,0.10794053615103233,True,True,True,True,True,True,True,True
1843,0.2886995452979792,0.1080436728613168,True,True,True,True,True,True,True,True
1844,0.2879149992046018,0.1079716072979973,True,True,True,True,True,True,True,True
1845,0.2873413099676269,0.10804755501163274,True,True,True,True,True,True,True,True
1846,0.28690298309457446,0.10804524675495253,True,True,True,True,True,True,True,True
1847,0.28708757921062467,0.10787302377339383,True,True,True,True,True,True,True,True
1848,0.287887540499374,0.10844721816999371,True,True,True,True,True,True,True,True
1849,0.28818117392203024,0.1080498269746907,True,True,True,True,True,True,True,True
1850,0.28860656801660317,0.10805365668650777,True,True,True,True,True,True,True,True
